id,latitude,longitude,gps_height
7737,-9.1253778,34.53657011,1629.0
72556,-6.77081916,38.809107399999995,89.0
19799,-10.61259638,35.7110638,1116.0
37184,-9.224724400000001,33.64131261,
29184,-9.21062539,33.71458541,
40766,-1.20458477,30.67471896,23.0
21466,-10.92753544,36.09344001,759.0
36641,-1.50107619,33.7041488,1179.0
68571,-9.02526651,36.86062078,381.0
58348,-10.39839682,40.29523942,-10.0
69186,-3.739331,30.59078776,1325.0
29781,-10.67743912,39.3153874,473.0
63390,-3.33338523,37.59748321,1063.0
30426,-3.190594,37.12628400000001,1461.0
45556,-10.02793716,39.59426044,6.0
57051,-3.491473498386449,33.244878601396124,1350.9817073170732
10695,-3.40121588,34.16092847,1350.9817073170732
52389,-7.03126451,39.280798499999996,60.0
2982,-9.04569131,32.86079928,
6484,-2.59148515,30.47049978,23.0
27407,-4.20668796,32.997832,
19142,-3.40723128,36.90581953,1079.0
59999,-8.30951397,36.12707737,310.0
43788,-1.49656447,31.64185044,23.0
6459,-4.43728237,35.51888772,1578.0
47826,-6.13274072,36.163362400000004,
74160,-6.65906443,36.3983002,
29565,-10.93020716,39.48305467,309.0
12925,-2.79729452,33.58148668,1199.6430517711171
28500,-8.05950017,35.74194929,1768.0
4632,-3.32963135,33.79179591,1350.9817073170732
54372,-2.6205017775686352,33.09156419778647,1199.6430517711171
28499,-7.85202536,31.43605723,1908.0
37334,-4.07854821,37.13845582,1140.0
33225,-9.57902096,34.73972054,2089.0
15176,-4.97888905,29.78511749,864.0
72315,-4.6142539000000005,38.32060523,1579.0
27575,-3.491473498386449,33.244878601396124,1350.9817073170732
62619,-4.61088734,35.94765712,
49819,-3.45188019,33.51673374,1350.9817073170732
63305,-4.49138228,37.9072993,672.0
56638,-3.36349472,37.48030132,993.0
64548,-8.52441322,32.035572200000004,1613.0
26194,-7.39457766,35.91751724,1086.0
69621,-1.66332631,33.93858543,1350.0
55461,-2.72271187,33.41202732,1199.6430517711171
51269,-1.5663074,34.04558241,1176.0
2011,-3.29384283,37.60587737,1296.0
9440,-5.39305514,29.77129328,778.0
42838,-1.81785774,31.68680701,23.0
16123,-9.68346059,37.59809896,638.0
24571,-1.57531717,31.44078052,23.0
2980,-1.56451873,31.47064445,23.0
1002,-8.84924282,32.04071672,1519.0
3480,-6.87547425,37.86508857,355.0
3548,-4.37526684,34.24883412,1121.0
54409,-2.59368642,33.39344327,1199.6430517711171
64274,-3.491473498386449,33.244878601396124,1350.9817073170732
5610,-8.99872505,34.47325182,1466.0
23216,-3.491473498386449,33.244878601396124,1350.9817073170732
43621,-8.67581534,34.30905735,
65042,-4.94226124,39.13565574,667.914800389484
19893,-3.01429319,33.52752185,1350.9817073170732
33565,-6.82757812,37.68301447,525.0
5438,-8.35687467,36.66495698,288.0
72011,-10.53426307,34.84535828,1191.0
2627,-3.491473498386449,33.244878601396124,1350.9817073170732
14524,-10.62482952,36.86706657,737.0
3883,-2.70938822,33.66183274,1199.6430517711171
66275,-1.33646599,31.0873451,23.0
10145,-9.79344745,37.90632269,472.0
55942,-4.6348605,38.29454219,1729.0
3020,-4.24311596,37.85658037,871.0
48390,-3.59727464,36.66190504,1037.0
61619,-9.21010612,34.59372563,1949.0
43360,-3.44726012,35.66542621,1395.0
66339,-3.23654682,37.59187436,1623.0
71596,-4.77229077,39.04566548,667.914800389484
51756,-6.63375687,38.34925263,156.0
5444,-8.80509213,32.66957989,
43868,-6.09456836,35.63428017,
46965,-1.2482302,31.74913829,23.0
22155,-4.18057075,37.92110451,1495.0
30383,-9.22681084,33.58986241,
3849,-5.01888059,32.80049294,
44098,-3.3945212999999996,36.80953312,1179.0
60505,-3.41527115,34.09722151,1350.9817073170732
22088,-3.56012464,30.73359485,1406.0
49904,-3.3552978,36.79728151,1322.0
72425,-9.20046063,34.41088844,2143.0
3576,-9.49837132,34.32740026,2026.0
12546,-4.31198472,30.33298925,1210.0
52689,-4.11797961,34.33913547,1088.0
1260,-1.22254165,30.67109317,23.0
56623,-3.30482449,37.51356855,1227.0
65196,-3.23721358,37.20975653,1296.0
22666,-2.00899452,33.94635148,1319.0
42081,-8.07917896,36.68256947,266.0
37566,-4.34645771,34.19538904,1078.0
35291,-6.38747986,36.5386631,
16804,-3.491473498386449,33.244878601396124,1350.9817073170732
23300,-4.63941377,34.91151818,1559.0
49280,-9.16634575,33.53954076,
52921,-8.69231279,32.06433184,1486.0
63187,-11.28924279,34.8569782,556.0
8802,-4.33079696,35.4241184,1589.0
10675,-6.30983862,38.38395668,262.0
32980,-3.80633659,30.41690816,1188.0
46663,-5.85945204,35.06749567,848.0
20583,-6.26542514,30.71100192,1150.0
16029,-5.57741565,30.49300643,1294.0
41875,-10.41504567,40.31153973,-5.0
55413,-3.3299932,36.71589662,1761.0
41976,-2.0550791,33.00367577,1310.0
63996,-9.49368305,33.94895822,
23975,-2.6205017775686352,33.09156419778647,1199.6430517711171
72583,-6.75433891,38.95464721,86.0
62926,-8.13660682,36.67603354,252.0
22576,-9.42620604,33.96502537,
5972,-9.04071918,33.62150224,
33486,-3.38996775,36.76118164,1264.0
31567,-3.01901093,31.51768178,23.0
28669,-6.89259326,39.1857105,12.0
37253,-3.59665135,30.50293414,1301.0
11732,-10.21494832,38.55782341,311.0
35862,-3.491473498386449,33.244878601396124,1350.9817073170732
31533,-1.50818747,31.16954597,23.0
53209,-3.89748942,32.34493208,1350.9817073170732
9989,-1.22693237,31.50308537,23.0
22766,-7.36589219,31.11640811,1589.0
21139,-4.65744654,32.22322249,
38963,-5.99689206,37.92790902,350.0
22584,-8.48581043,35.40799106,1978.0
63214,-6.05833305,35.88856129,
47709,-3.2278016,37.16743616,1391.0
74078,-3.26245658,37.64258245,1131.0
57868,-3.24202771,37.206004,1301.0
10452,-1.86898775,33.95150239,1400.0
18561,-5.59191305,37.02177886,1360.0
71577,-3.56505716,36.95348233,910.0
38766,-3.36275191,36.66096639,1415.0
1326,-8.51919289,33.01052835,
6980,-6.96447297,39.09322855,69.0
22505,-11.17569276,37.25589929,614.0
27326,-7.72972864,36.93035836,266.0
50730,-10.47643185,38.96305809,215.0
39708,-4.1512035,37.92012785,1242.0
21201,-5.07904072,32.13724436,
16593,-2.6205017775686352,33.09156419778647,1199.6430517711171
16260,-6.12495871,38.29909782,302.0
54284,-7.63364263,39.05893515,117.0
48617,-2.23653098,34.91169559,1472.0
40981,-6.74027259,32.47924244,1156.0
44150,-7.71762295,35.84623888,1431.0
24948,-8.72031632,34.63225535,1244.0
28416,-4.86256162,38.80295034,667.914800389484
33015,-2.6205017775686352,33.09156419778647,1199.6430517711171
2217,-10.54503317,34.82574735,1225.0
61766,-4.261128,33.39682644,
50932,-7.84286073,35.58874303,1525.0
11683,-4.31866153,34.69360484,1516.0
33573,-8.94250474,36.13763509,299.0
23217,-8.52106202,35.94675510000001,288.0
13568,-3.51454296,30.60091961,1288.0
62275,-2.51403244,32.58220547,1199.6430517711171
20729,-8.93876234,33.70029795,
7100,-10.03780337,39.44766367,111.0
58869,-9.18533382,33.12964874,
10051,-8.2224362,35.87252526,1949.0
7905,-5.55698437,38.96134738,-18.0
65392,-6.13658619,37.66009175,347.0
25369,-9.21066106,33.6875556,
62175,-2.96024143,33.52331471,1350.9817073170732
2352,-9.23233933,33.95913828,2304.0
15191,-4.16825137,37.88296509,1760.0
18035,-3.34196635,36.96852561,1308.0
60233,-1.94216171,33.85354388,1262.0
50505,-5.04279264,34.88531938,1568.0
62017,-7.23500908,37.78379155,413.0
51599,-2.66499058,30.45174286,23.0
7463,-3.62942219,30.55903282,1286.0
3950,-3.67606047,37.6589856,1352.0
15936,-9.24808225,32.88350394,
3969,-4.72107016,29.67297487,1017.0
8882,-10.60642122,35.45290531,985.0
51552,-8.71197333,34.38167736,
50261,-2.93803256,33.58285802,1350.9817073170732
65114,-2.15343308,33.47014341,1140.0
43068,-3.29540009,30.80466469,1339.0
18755,-9.19710074,34.05799552,2294.0
64368,-3.491473498386449,33.244878601396124,1350.9817073170732
15009,-1.60908114,31.57388431,23.0
64006,-7.91183238,33.32143208,
638,-6.28515585,35.51017232,
1989,-3.78922818,33.35563704,1350.9817073170732
20182,-6.24689582,30.97059976,1176.0
34153,-4.49188373,34.58543736,1318.0
8105,-6.34887214,35.21765356,883.0
59026,-9.12301654,33.81070097,
21951,-8.79435138,35.79349873,319.0
58496,-3.8348650999999996,36.72186848,1109.0
14996,-2.49744517,35.885757399999996,633.0
30617,-1.9179577,34.61710225,1583.0
33899,-1.20863181,31.40009087,23.0
59473,-3.24912762,36.90387496,1508.0
33095,-3.80190159,32.18059535,1350.9817073170732
67064,-7.42607647,36.92763528,666.0
64101,-3.29304479,36.98372721,1116.0
26512,-8.67548611,33.86366137,
30411,-6.76291834,38.12695263,191.0
22235,-9.67715719,34.67668845,2070.0
16604,-11.15574105,38.48476499,255.0
15826,-8.77507752,32.85026096,
33569,-6.72074692,32.05733941,1181.0
5528,-4.53099715,30.04448308,1685.0
43819,-2.93863856,30.92222598,1389.0
23460,-8.96151122,33.05594378,
48727,-8.68514407,32.06402767,1496.0
32628,-3.64161548,33.06482205,1350.9817073170732
54760,-3.14642665,36.7717217,1859.0
61435,-4.8208999000000015,38.23452529,411.0
57398,-3.24679476,32.11593425,1350.9817073170732
12879,-3.2900818,36.63457651,1608.0
31855,-3.5408186,30.65923882,1351.0
19856,-3.30580032,35.71528283,1502.0
24757,-3.30046366,37.33476236,980.0
22289,-4.6355941,38.19265173,1793.0
47611,-7.37432309,39.09694474,6.0
15024,-2.6831131,30.73144186,23.0
343,-3.34620056,36.97960608,1111.0
22933,-3.74048113,33.82966435,1350.9817073170732
61788,-4.90358344,36.14319603,
57502,-3.91549757,33.16926346,1350.9817073170732
54816,-1.28158767,30.71301163,23.0
35192,-3.491473498386449,33.244878601396124,1350.9817073170732
20867,-9.61796775,34.28620918,1701.0
61067,-9.61111789,34.39800147,1704.0
29161,-8.50794575,31.82275667,1789.0
56977,-3.491473498386449,33.244878601396124,1350.9817073170732
38197,-2.56322298,32.52292424,1199.6430517711171
5607,-3.35564664,36.7148664,1476.0
15946,-2.47648242,31.74834936,23.0
55573,-4.34234614,30.22448096,1512.0
40652,-8.13074887,36.68275188,268.0
2819,-10.67364945,39.48125507,371.0
8972,-3.68705044,34.22228017,1350.9817073170732
42507,-7.68540946,36.96377917,251.0
47339,-4.34452287,34.18913698,1074.0
60574,-9.23393096,34.89123838,1800.0
26019,-7.05513806,39.07495147,53.0
20648,-4.77572276,34.51296545,1434.0
73867,-9.23337086,34.61450566,1991.0
31676,-9.31300823,33.85823578,
28123,-10.75024793,35.64321518,1170.0
7469,-4.41831413,34.47054033,1498.0
10519,-8.971032699999997,33.95616411,2106.0
45786,-3.53830192,34.02336747,1350.9817073170732
24940,-3.23640538,37.2301478,1287.0
21549,-4.93622755,29.90110724,995.0
65118,-9.24904257,33.96636929,2277.0
54584,-8.33014146,31.4617924,1680.0
28461,-8.45551252,35.38801896,2013.0
57793,-8.73790328,34.37203528,
38704,-10.37050651,38.22560733,334.0
13956,-3.47755346,35.72212133,1393.0
13214,-1.64186873,30.95410484,23.0
52774,-9.89984946,35.10665895,1063.0
24171,-6.53967484,38.83804537,-7.0
19709,-5.10714791,30.39011701,993.0
4043,-9.26762961,33.8254898,
59108,-5.77495825,35.00855858,1095.0
69555,-5.09342731,32.15825912,
49508,-9.10110245,32.77285019,
58221,-6.36837399,35.20251626,899.0
38910,-4.51584547,34.59511577,1317.0
72784,-4.5805454,35.38471307,1582.0
12753,-4.69234189,34.9654831,1604.0
14670,-2.70965293,33.58397332,1199.6430517711171
38587,-3.09455253,36.90921593,1285.0
28291,-1.80744609,33.99845944,1375.0
25838,-9.19142362,35.9985833,341.0
34165,-4.5012121,30.20112969,1296.0
10248,-9.26064402,33.82539838,
9132,-10.29635356,39.8742917,3.0
47550,-10.74819392,38.67972471,386.0
12856,-6.63426609,38.35152235,179.0
29506,-6.13153257,37.07032058,405.25066454013825
38791,-3.33838748,37.02690972,1000.0
43830,-8.05572675,36.72408066,289.0
46210,-4.87792161,29.82978661,895.0
8148,-8.44563234,38.60902645,122.0
53704,-6.75961606,38.12989451,193.0
69945,-6.02507937,37.73280209,364.0
39530,-3.16202364,30.85054227,1659.0
30864,-3.2737717,37.35063538,1178.0
71324,-3.25421382,31.98074862,1350.9817073170732
70061,-5.04541841,30.444032399999998,1066.0
22203,-1.57679954,34.4149344,1255.0
8419,-3.31319716,30.92900774,1307.0
71001,-3.30860005,32.83794622,1350.9817073170732
30414,-10.6161933,40.03545904,117.0
37258,-6.37486302,31.17337287,1159.0
28088,-7.60233199,36.99287255,304.0
59319,-6.82021712,30.48799317,783.0
70054,-4.10007773,32.89848608,
25199,-3.44214478,33.81524867,1350.9817073170732
65941,-10.05317583,39.61435147,20.0
13622,-9.265958300000001,33.83944173,
38490,-6.53548388,38.18889772,285.0
22097,-10.54049653,34.652172,454.0
39834,-7.77874757,39.03176262,30.0
39105,-10.49578459,40.34519307,-36.0
19988,-10.78742477,35.12157682,961.0
36715,-3.64461975,37.62214219,1216.0
20445,-4.64216907,33.42966356,
28105,-3.26813998,30.97688205,1241.0
11119,-9.04700936,34.80809007,1789.0
4533,-6.86060657,37.89602031,354.0
34209,-8.12671648,38.99747844,-8.0
51999,-6.54743467,38.8275089,-11.0
68294,-10.9134367,38.01899472,330.0
17607,-2.6205017775686352,33.09156419778647,1199.6430517711171
13253,-4.05121743,33.25105645,
52909,-2.40046987,31.71089927,23.0
8498,-10.79944695,39.56464987,276.0
29820,-10.54598559,38.69210649,371.0
24148,-9.61910777,34.64462812,2173.0
17627,-2.66820856,31.29811441,23.0
16905,-3.15843206,33.26746027,1199.6430517711171
1262,-6.31630075,35.5830246,
12403,-6.33186114,31.06293367,1064.0
44966,-3.22451508,37.23473708,1335.0
21033,-6.3802677,31.2456724,1129.0
575,-8.74049924,34.36866397,
9715,-10.54103451,35.61926412,1081.0
6401,-9.31665587,32.9378304,
72455,-3.23408881,37.15044626,1322.0
57030,-8.67200733,34.31512011,
56431,-4.47821675,38.07445825,509.0
16223,-4.38006004,32.85111126,
49340,-10.29145802,40.14408332,-27.0
20065,-10.65975286,39.16092903,734.0
41627,-10.06647024,38.93130455,301.0
64173,-10.35422412,40.13149053,-13.0
67283,-9.15589199,33.54436526,
70050,-3.42970026,33.51462092,1350.9817073170732
38666,-3.25931524,37.36486092,1307.0
7474,-4.19218511,35.02363646,1726.0
28087,-3.7198894,37.78499435,703.0
32144,-6.8350895000000005,37.80934324,411.0
52559,-6.30997055,31.02374625,1102.0
39621,-10.28329071,39.88983872,-4.0
54299,-1.90088867,34.02101986,1417.0
16588,-2.55716195,33.05382002,1199.6430517711171
14341,-1.72478233,34.60354637,1443.0
62203,-7.34132055,38.97873035,105.0
54636,-1.21492899,31.38697149,23.0
61849,-2.88546517,31.65299916,23.0
36027,-4.26733806,35.03739827,1666.0
64620,-9.03531861,35.61071663,497.0
49481,-3.67276987,36.05465347,1090.0
61283,-3.31137366,35.89322979999999,981.0
20774,-10.8408154,39.05381079,308.0
38456,-4.39023784,29.8217242,1571.0
71067,-3.81808041,33.08186938,1350.9817073170732
23565,-3.4039919000000003,37.31558605,752.0
69931,-8.85941528,33.62951953,
71015,-6.82757007,38.86583076,109.0
34360,-1.20675233,31.41203437,23.0
46708,-3.491473498386449,33.244878601396124,1350.9817073170732
34308,-2.71747406,33.00651769,1199.6430517711171
38637,-2.69477529,33.65032605,1199.6430517711171
20400,-1.8362058999999997,34.67363208,1616.0
7361,-10.51490588,35.26672412,1019.0
15297,-1.76102332,33.84664113,1260.0
49604,-9.34684771,33.82265891,
60051,-1.84156462,34.6618521,1640.0
42927,-6.30199514,37.44246192,394.0
33622,-8.95180265,33.23190967,
68388,-4.56207105,35.78531903,
64358,-3.01985421,34.31123231,1350.9817073170732
64558,-2.50613214,32.68036811,1199.6430517711171
5859,-4.1964912000000005,32.94112697,
56378,-3.24809941,37.18430917,1252.0
65326,-11.0634347,34.89224087,1566.0
25542,-2.86669289,30.52874214,23.0
7146,-5.58760711,38.20589115,565.0
20701,-9.47592858,34.80086708,2088.0
8363,-6.63539359,38.35060138,183.0
12089,-2.37490497,35.5058904,1905.0
57085,-2.41384324,32.09379477,1199.6430517711171
39030,-3.18433661,37.19966397,1669.0
50687,-7.83868397,39.81910911,-36.0
41218,-10.71454943,36.00912009,894.0
45821,-4.84016067,29.69695041,857.0
42237,-9.72037346,37.8337809,477.0
43672,-10.26264199,35.64000918,912.0
21568,-4.14307261,34.88614013,1455.0
18758,-10.60925645,36.81841255,764.0
47545,-7.12157476,39.01812454,88.0
39571,-5.62689137,30.506300500000002,1304.0
38384,-3.1311031000000002,37.65112372,1183.0
49430,-8.18919417,31.85187423,2037.0
5691,-1.34185117,31.80282818,23.0
66892,-8.93794641,33.18215536,
54455,-4.75893173,39.11614309,667.914800389484
20611,-4.48272764,30.28327689,1354.0
20458,-4.66656382,34.87468195,1602.0
38285,-3.44831501,33.66382668,1350.9817073170732
49938,-3.21757933,34.20962059,1350.9817073170732
36148,-7.90499571,35.58609212,1594.0
24137,-3.92920136,35.59299917,1871.0
20504,-1.7674043000000002,34.02946509,1372.0
25098,-2.05522382,35.62207634,2157.0
37900,-4.05332701,33.10471106,
47811,-8.22375425,36.68990137,256.0
61294,-8.34499572,35.51266521,1874.0
6735,-4.34519815,37.89366796,1566.0
33925,-8.95047491,33.24548557,
37759,-2.78040631,36.95752175,1133.0
73180,-3.33487995,37.46844334,1304.0
18321,-8.32159088,36.68074451,285.0
27881,-3.20295462,37.16922111,1549.0
44523,-7.63163283,35.61420414,1322.0
39949,-1.10546302,31.37867177,23.0
37795,-9.32642151,34.67327635,2063.0
67823,-3.80549933,30.63960351,1368.0
55361,-7.01605033,36.598053,
25488,-2.72119848,33.61179143,1199.6430517711171
43000,-7.43428994,35.86725821,1163.0
25275,-6.78262817,38.86031259,118.0
13900,-9.16297643,33.54049379,
11320,-8.97632205,33.32057072,
40020,-4.98903478,29.75825741,806.0
26983,-9.88781707,35.33989612,994.0
31195,-9.79015215,34.45507277,1602.0
24045,-9.26227012,33.80921618,
10436,-10.58782527,35.02734489,827.0
10040,-4.599193799999999,38.37858973,1446.0
62842,-6.63334386,38.36188569,163.0
61783,-10.91590411,39.51963308,289.0
52797,-3.491473498386449,33.244878601396124,1350.9817073170732
43996,-2.6205017775686352,33.09156419778647,1199.6430517711171
33803,-8.89048162,34.655916299999994,1447.0
5309,-4.85687702,38.79882405,667.914800389484
40924,-3.74131281,37.58998104,920.0
5798,-2.66318485,33.39004507,1199.6430517711171
18021,-1.96943629,33.81591029,1271.0
27130,-9.57917004,33.82954047,
20028,-9.86733493,34.95403156,1335.0
45149,-10.58476415,35.43978246,993.0
34857,-3.491473498386449,33.244878601396124,1350.9817073170732
49560,-1.18644058,31.85110507,23.0
30554,-8.25898361,35.93462686,1895.0
38031,-2.55127977,30.68013482,23.0
13874,-6.63462021,38.36075560000001,164.0
9345,-9.88177694,35.09121496,1112.0
24876,-9.47083312,34.78738571,2106.0
9023,-6.46006178,38.32534229,252.0
2759,-7.91152607,39.6607376,-23.0
52952,-3.491473498386449,33.244878601396124,1350.9817073170732
23471,-3.81488004,35.72544541,970.0
2227,-6.08589895,35.61948203,
33264,-1.9438206999999998,31.507794899999997,23.0
16956,-3.52420315,36.88306957,939.0
18264,-1.26985837,34.49736535,1650.0
39976,-4.84700287,29.90036648,1050.0
72865,-3.03573788,31.21804456,23.0
47151,-3.35434271,36.96159734,1386.0
66108,-6.77007951,37.05801141,477.0
39439,-8.78944287,36.3560121,308.0
32724,-9.01711617,34.54526709,1625.0
62907,-2.6205017775686352,33.09156419778647,1199.6430517711171
59672,-8.1654464,31.86586624,2063.0
9679,-4.7521137000000016,38.36606138,1556.0
49097,-7.12888268,39.5215713,-52.0
504,-5.50472191,38.93661698,32.0
25311,-3.35192721,36.69072537,1444.0
44489,-2.48937845,32.98856004,1241.0
42996,-6.86804087,39.13657239,58.0
18394,-10.3653482,38.23585491,316.0
46576,-6.16297295,38.61098645,288.0
62327,-5.01770525,38.32833606,383.0
49046,-5.02221159,32.66027103,
17557,-9.13434575,33.80812908,
25932,-6.47074838,36.28561303,
10404,-6.71789211,36.65062057,
30670,-3.2858831,37.30083083,1094.0
7164,-5.95659404,35.97205257,
8166,-9.664231800000001,33.92037518,
60790,-10.610790199999999,39.56519762,356.0
7093,-6.92554613,37.41845043,467.0
23433,-4.6242700999999995,34.59312446,1413.0
73100,-3.15546414,37.09274277,1421.0
52197,-2.50876133,32.59163003,1199.6430517711171
37037,-7.67534775,31.55616516,840.0
9427,-9.72682446,34.79935265,1909.0
3512,-3.05052933,37.59806502,1543.0
40510,-8.48302774,38.92691954,361.0
29193,-4.02409683,33.21440986,
58317,-4.00373162,37.7301777,1117.0
38474,-1.75251983,31.15676686,23.0
6077,-3.32553393,33.63466978,1350.9817073170732
18256,-6.52102825,35.66175338,
13102,-5.84946733,35.06472198,838.0
21576,-9.62160281,33.86361514,
21589,-3.37122774,37.34050469,781.0
63121,-10.39143999,40.13059724,39.0
69617,-5.55892471,30.46648498,1315.0
15998,-1.53707204,31.58802213,23.0
18338,-11.32388357,34.82803478,457.0
25555,-6.10283506,36.31858067,
13701,-7.04556032,30.56057011,760.0
44096,-1.90064684,34.35935712,1356.0
34943,-9.19794092,34.53494778,1875.0
35712,-1.9431212,34.3999313,1464.0
8460,-3.24271976,37.19436763,1215.0
13041,-4.06892628,32.35038231,1350.9817073170732
63625,-2.64489621,33.28647024,1199.6430517711171
27557,-1.19424277,34.34281838,1474.0
20199,-5.86131556,35.69552087,
55794,-6.13101773,36.99445812,405.25066454013825
28648,-3.74007715,36.64728913,1141.0
5619,-5.72037441,30.54619569,1363.0
18897,-7.02829096,39.04979058,82.0
40752,-8.70489662,33.28912364,
43887,-10.91881253,34.95777886,1269.0
46127,-3.491473498386449,33.244878601396124,1350.9817073170732
69358,-8.64674455,34.80043158,1409.0
23360,-3.2721991000000004,37.24981656,1117.0
28488,-6.44662492,38.90127128,-24.0
62454,-1.7689152,31.57957498,23.0
10947,-3.62736631,33.50190728,1350.9817073170732
73911,-5.80478544,38.66060505,86.0
59446,-3.00858906,34.24231546,1350.9817073170732
9292,-4.43760403,35.55084369,1585.0
37113,-4.33724581,37.86048559,750.0
14443,-7.05824243,38.7422132,154.0
18505,-3.23796098,37.19813328,1271.0
30358,-7.39037148,39.25404615,-34.0
72800,-10.43863684,35.78476592,1005.0
37954,-2.33054429,32.45215696,1199.6430517711171
74242,-8.94075788,33.72498733,
71039,-10.55628812,40.10089484,119.0
5827,-3.6108260000000003,33.81407417,1350.9817073170732
10387,-8.48223258,36.52706099,300.0
27528,-8.58143873,34.47242293,
40118,-4.27392656,32.79842867,
63683,-9.9421049,39.3217251,274.0
57371,-6.13010657,35.82470522,
24830,-10.83502466,39.13806752,414.0
52703,-2.7326131,33.51022547,1199.6430517711171
73769,-1.59857903,31.65326799,23.0
40718,-8.96327899,33.23190273,
54438,-3.491473498386449,33.244878601396124,1350.9817073170732
67616,-8.55338173,34.97089073,1671.0
60139,-9.87772473,35.36082305,1022.0
37211,-1.92703266,34.03819483,1394.0
50388,-10.75670462,34.86471972,1273.0
31108,-3.55245354,31.95448631,1350.9817073170732
69075,-4.45895734,29.80646804,1621.0
65187,-1.37401581,34.16103423,1225.0
26232,-4.8088562999999995,34.92846158,1754.0
43047,-9.28782196,34.12396731,2199.0
54557,-3.31595201,37.14027760000001,975.0
1860,-7.28760698,36.74667667,759.0
45937,-5.75506938,36.53550736,
49090,-10.82344258,35.52426713,984.0
7844,-7.80389024,31.76861865,833.0
13561,-10.66968938,35.5180767,1039.0
64612,-1.82733681,34.65902446,1610.0
61535,-1.64073993,34.11206123,1161.0
50859,-3.37226408,37.30466648,801.0
16476,-8.40408386,34.938395299999996,1735.0
68199,-2.49104641,32.92700229,1199.6430517711171
46384,-10.53522225,34.90737478,907.0
18669,-4.13272555,37.89954689,1556.0
7108,-8.78491631,35.80967498,307.0
6173,-8.8766462,34.95439625,1582.0
46518,-3.25706496,37.27497238,1197.0
60631,-1.80714556,34.36933211,1415.0
27822,-2.58360585,31.35484228,23.0
23421,-3.25193365,37.2358598,1213.0
9515,-1.91865729,34.61776221,1562.0
59164,-5.05946318,34.75787034,1499.0
1321,-3.26087016,37.26148571,1196.0
62450,-6.84153931,39.16071662,55.0
61148,-9.36717753,34.25026566,2109.0
38041,-8.45103711,32.48458865,
1472,-5.00716917,32.79325322,
48413,-9.55468324,34.45183066,2066.0
64765,-5.48549935,36.40776463,1401.0
18562,-9.55553451,33.7984802,
58944,-10.24350355,39.44773755,69.0
1092,-9.56044551,35.09279254,1700.0
71647,-3.37176787,36.98136521,1044.0
23871,-3.35460806,37.45156407,1027.0
73590,-3.52727476,36.83258371,958.0
32962,-1.34926808,31.768267600000005,23.0
8147,-4.41562243,37.95406169,1668.0
36618,-9.48542017,33.49889952,
9135,-10.98969786,37.20499622,556.0
65651,-6.51836559,38.30837543,288.0
60542,-3.35010104,36.69701318,1442.0
2826,-5.56787602,35.45408504,
65795,-4.5213112,33.45459751,
55576,-6.31896888,36.67171151,
48546,-8.93950556,33.19362237,
19186,-7.35675089,31.10719889,1553.0
58254,-6.07246324,38.20051139,369.0
21176,-5.54903812,30.36920212,1248.0
39086,-1.74570127,31.12084256,23.0
53242,-6.635323599999999,38.36335464,175.0
15583,-6.22815011,36.34993318,
62496,-3.17311862,37.04201094,1353.0
64036,-7.16406113,38.79835756,327.0
41249,-3.25618653,37.34843109,1320.0
58612,-10.23970101,34.722331700000005,1202.0
31253,-3.55847282,37.14932093,1124.0
21013,-10.99486311,39.0836287,245.0
64416,-4.24206389,34.21910854,1087.0
58311,-3.71945362,32.10614753,1350.9817073170732
48781,-1.97079732,34.35969244,1329.0
7847,-6.35534572,37.54275016,331.0
62167,-8.90281119,32.69927117,
19918,-2.77431653,33.33922695,1199.6430517711171
43273,-7.28031565,36.91746214,613.0
72008,-9.34734583,34.65088478,2073.0
6919,-4.37563091,35.72968029,1460.0
46397,-3.87063991,32.65283408,1350.9817073170732
70804,-4.99197127,39.015281200000004,90.0
67379,-3.32443058,35.68214443,1508.0
7822,-3.29066137,37.35052319,1042.0
6428,-4.35480323,34.86153228,1556.0
5920,-3.31886228,35.67737659,1520.0
45950,-9.52004769,39.47433125,28.0
68825,-2.6205017775686352,33.09156419778647,1199.6430517711171
62892,-10.39440309,38.89753222,328.0
60973,-2.6205017775686352,33.09156419778647,1199.6430517711171
56323,-3.00051852,33.39615649,1199.6430517711171
57713,-4.72429509,29.73112846,1038.0
64922,-2.7226754,36.96557432,1132.0
45584,-9.235631199999998,34.612905,2002.0
11071,-3.43980979,36.78962317,1105.0
36796,-8.07132097,35.45071358,1734.0
6088,-3.37646139,36.90931905,1199.0
59454,-8.66942691,36.41334364,322.0
37393,-3.6273517,30.64451827,1377.0
38497,-9.42463286,33.95582419,
32711,-3.28862993,37.14445286,1018.0
11278,-6.60427331,38.16701953,253.0
62016,-4.17994651,37.91223819,1704.0
6517,-2.8278498,30.98332208,23.0
69253,-1.73409742,31.11566327,23.0
67235,-4.551262599999999,34.23398753,1167.0
38728,-4.32652367,30.08052818,1422.0
12849,-5.68501212,36.64146787,1334.0
38691,-10.27324911,40.1913018,-26.0
58390,-8.93730289,33.53870498,
40711,-3.33344951,37.49233529,1267.0
29986,-5.16144104,34.66096775,1453.0
24149,-9.05238013,34.64729938,1672.0
29485,-3.79156437,37.70456476,790.0
39317,-11.28665383,34.80374254,446.0
33458,-10.16682479,38.90675151,336.0
44369,-10.67450349,39.40821885,458.0
10685,-3.77730856,35.92016055,970.0
45642,-9.31929493,34.53940835,2134.0
